instance_id,text,tokens,tags
68,Scheiß auf Klimaziele,"['Schei', '##ß', 'auf', 'Klima', '##ziele']","['O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O']"
1360,"Sie beschimpfen Menschen mit #Impfschäden - denen von Menschen wie Ihnen eine nebenwirkungsfreie Impfung aufgeschwatzt wurde - als „Covid-Schwurbler“? Wie tief sind Sie in Ihrem bizarren Propaganda-Sumpf entrückt, um nie wieder in der Wirklichkeit anzukommen? #PostVac","['Sie', 'besch', '##impf', '##en', 'Menschen', 'mit', '#', 'Impf', '##schäden', '-', 'denen', 'von', 'Menschen', 'wie', 'Ihnen', 'eine', 'neben', '##wirkungs', '##freie', 'Impf', '##ung', 'aufgesch', '##wa', '##tz', '##t', 'wurde', '-', 'als', '[UNK]', 'Co', '##vid', '-', 'Schw', '##urb', '##ler', '[UNK]', '?', 'Wie', 'tief', 'sind', 'Sie', 'in', 'Ihrem', 'bi', '##za', '##r', '##ren', 'Propaganda', '-', 'Sumpf', 'ent', '##rückt', ',', 'um', 'nie', 'wieder', 'in', 'der', 'Wirklichkeit', 'anzu', '##kommen', '?', '#', 'Post', '##V', '##ac']","['O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
421,"Warum wird eigentlich so wenig darüber geredet, dass die Arbeit des #UNRWA sehr gefährlich ist, so gefährlich, dass bereits mehr als 150 Mitarbeiter bei dem Versuch getötet wurden, humanitäre Hilfe für die völlig verzweifelte Bevölkerung in #Gaza zu organisieren?","['Warum', 'wird', 'eigentlich', 'so', 'wenig', 'darüber', 'gere', '##det', ',', 'dass', 'die', 'Arbeit', 'des', '#', 'UN', '##RW', '##A', 'sehr', 'gefährlich', 'ist', ',', 'so', 'gefährlich', ',', 'dass', 'bereits', 'mehr', 'als', '150', 'Mitarbeiter', 'bei', 'dem', 'Versuch', 'getötet', 'wurden', ',', 'human', '##itäre', 'Hilfe', 'für', 'die', 'völlig', 'verzwei', '##felt', '##e', 'Bevölkerung', 'in', '#', 'Gaz', '##a', 'zu', 'organisieren', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
560,"Es ist einfach unerträglich. 6,8 Millionen Menschen sind weltweit an Covid gestorben. Millionen leiden heute noch an Long Covid. Aber in den Medien kann sich ein Hohlkopf in Szene setzen, der das alles als Hysterie bezeichnet.","['Es', 'ist', 'einfach', 'uner', '##trä', '##glich', '.', '6', ',', '8', 'Millionen', 'Menschen', 'sind', 'weltweit', 'an', 'Co', '##vid', 'gestorben', '.', 'Millionen', 'leiden', 'heute', 'noch', 'an', 'Long', 'Co', '##vid', '.', 'Aber', 'in', 'den', 'Medien', 'kann', 'sich', 'ein', 'Hohl', '##kopf', 'in', 'Szene', 'setzen', ',', 'der', 'das', 'alles', 'als', 'Hy', '##ster', '##ie', 'bezeichnet', '.']","['O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
60,"Und dann labert die AfD was von Frieden schaffen ohne Waffen, kann man sich nicht ausdenken.","['Und', 'dann', 'la', '##bert', 'die', 'AfD', 'was', 'von', 'Frieden', 'schaffen', 'ohne', 'Waffen', ',', 'kann', 'man', 'sich', 'nicht', 'aus', '##denken', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O']"
313,"Sehr gut, so verhält sich ein wahrer und authentischer Staatsmann!","['Sehr', 'gut', ',', 'so', 'verhält', 'sich', 'ein', 'wahre', '##r', 'und', 'authent', '##ischer', 'Staats', '##mann', '!']","['O', 'B-positive', 'B-positive', 'B-positive', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'O', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'O']"
797,"Wer jetzt den Klimawandel immer noch nicht ernst nimmt wie die FDP oder die Union, der darf keine Regierungsverantwortung mehr übernehmen!

Die 50 Grad im Schatten sind erst der Anfang.
In ein paar Jahren liegen die neuen Rekorde bei 55 bis 60 Grad!","['Wer', 'jetzt', 'den', 'Klima', '##wandel', 'immer', 'noch', 'nicht', 'ernst', 'nimmt', 'wie', 'die', 'FDP', 'oder', 'die', 'Union', ',', 'der', 'darf', 'keine', 'Regierungs', '##verantwortung', 'mehr', 'übernehmen', '!', 'Die', '50', 'Grad', 'im', 'Schatten', 'sind', 'erst', 'der', 'Anfang', '.', 'In', 'ein', 'paar', 'Jahren', 'liegen', 'die', 'neuen', 'Rekord', '##e', 'bei', '55', 'bis', '60', 'Grad', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
1383,Hat Israel schon eine Kommandozentrale der Hamas in den Mehlsäcken gefunden?,"['Hat', 'Israel', 'schon', 'eine', 'Kommando', '##zentrale', 'der', 'Ham', '##as', 'in', 'den', 'Mehl', '##sä', '##cken', 'gefunden', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1085,Die HamaSS könnte sich ergeben und alle Geiseln freilassen. Seit Monaten. Tut sie aber nicht und macht sich damit schuldig.,"['Die', 'Ham', '##a', '##SS', 'könnte', 'sich', 'ergeben', 'und', 'alle', 'Geisel', '##n', 'frei', '##lassen', '.', 'Seit', 'Monaten', '.', 'Tu', '##t', 'sie', 'aber', 'nicht', 'und', 'macht', 'sich', 'damit', 'schuldig', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'O']"
458,wichtig jetzt laut zu werden. Keine macht den Rechten,"['wichtig', 'jetzt', 'laut', 'zu', 'werden', '.', 'Keine', 'macht', 'den', 'Rechten']","['O', 'B-positive', 'B-positive', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
300,"Das ist ja voll gruen - die Umwelt ist scheinbar egal - wie auch zuvor schon 2x18Tonnen Treibstoff im letzten Jahr abgelassen wurden 

Wenn der Bürger das macht werden demnächst seine CO2 Credits auf 0 gesetzt - auf in den Neofeudalismus 

""Vorwärts immer - rückwärts nimmer!"" DDR","['Das', 'ist', 'ja', 'voll', 'g', '##ru', '##en', '-', 'die', 'Umwelt', 'ist', 'scheinbar', 'egal', '-', 'wie', 'auch', 'zuvor', 'schon', '2', '##x', '##18', '##T', '##onnen', 'Treibst', '##off', 'im', 'letzten', 'Jahr', 'abgel', '##assen', 'wurden', 'Wenn', 'der', 'Bürger', 'das', 'macht', 'werden', 'demnächst', 'seine', 'CO', '##2', 'Cre', '##di', '##ts', 'auf', '0', 'gesetzt', '-', 'auf', 'in', 'den', 'Ne', '##of', '##eu', '##dal', '##ismus', '""', 'Vor', '##wärts', 'immer', '-', 'rück', '##wärts', 'n', '##immer', '!', '""', 'DDR']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O']"
311,"Nicht die Verzögerung sondern die Energiewende ansich kostet uns Milliarden. Das grüne deutsche Wolkenkuckucksheim wirtschaftet ab, Ihr aber schreibt von Verzögerungen, die keiner will und braucht ausser der Grünen Gemeinde die ja auch Latte trinkt und dafür 10 € bezahlt. IdS","['Nicht', 'die', 'Verzögerung', 'sondern', 'die', 'Energie', '##wende', 'ans', '##ich', 'kostet', 'uns', 'Milliarden', '.', 'Das', 'grüne', 'deutsche', 'Wolken', '##ku', '##ck', '##uck', '##sheim', 'wirtschaft', '##et', 'ab', ',', 'Ihr', 'aber', 'schreibt', 'von', 'Verzögerung', '##en', ',', 'die', 'keiner', 'will', 'und', 'braucht', 'auss', '##er', 'der', 'Grünen', 'Gemeinde', 'die', 'ja', 'auch', 'Lat', '##te', 'trin', '##kt', 'und', 'dafür', '10', '€', 'bezahlt', '.', 'Id', '##S']","['O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
821,Die israelische Regierung ist schlichtweg Muslimenfeindlich. Sowas sollte von Deutschland und anderen Ländern nicht gefördert sondern sanktioniert werden.,"['Die', 'israelische', 'Regierung', 'ist', 'schlicht', '##weg', 'Muslime', '##n', '##feind', '##lich', '.', 'So', '##was', 'sollte', 'von', 'Deutschland', 'und', 'anderen', 'Ländern', 'nicht', 'gefördert', 'sondern', 'sank', '##ti', '##onie', '##rt', 'werden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O']"
1410,"Wie kann man die Linksfaschistische DDR und schon gar das jetzige, menschenverachtende und deutschen feindlich – rassistische System der Ampel nur als „beste und stabilste Demokratie“  bezeichnen? Völlig hirnrissig!","['Wie', 'kann', 'man', 'die', 'Links', '##fas', '##chi', '##st', '##ische', 'DDR', 'und', 'schon', 'gar', 'das', 'jetz', '##ige', ',', 'menschen', '##ver', '##achten', '##de', 'und', 'deutschen', 'feind', '##lich', '[UNK]', 'rass', '##istische', 'System', 'der', 'Amp', '##el', 'nur', 'als', '[UNK]', 'beste', 'und', 'stabil', '##ste', 'Demokratie', '[UNK]', 'bezeichnen', '?', 'Vö', '##llig', 'h', '##irn', '##riss', '##ig', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'B-negative', 'B-negative', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O']"
440,Immer wieder lustig wie von dem Kernproblem unseren unfähigen Ampel abgelenkt wird und plötzlich unser größtes Problem in Deutschland der Kampf gegen die AfD ist🤣 und die Medien puschen diesen ganzen Irrsinn auch noch täglich.,"['Immer', 'wieder', 'lustig', 'wie', 'von', 'dem', 'Kern', '##problem', 'unseren', 'un', '##fähigen', 'Amp', '##el', 'abgel', '##enkt', 'wird', 'und', 'plötzlich', 'unser', 'größte', '##s', 'Problem', 'in', 'Deutschland', 'der', 'Kampf', 'gegen', 'die', 'AfD', '[UNK]', 'und', 'die', 'Medien', 'p', '##uschen', 'diesen', 'ganzen', 'Ir', '##rs', '##inn', 'auch', 'noch', 'täglich', '.']","['O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
893,"Wo sind eigentlich die ganzen Demos gegen Linksextremismus oder religiösen Extremismus ?

Gibt es das nicht? Oder wird das nur jeden Tag aufs Neue totgeschwiegen?

Warum gibt es eigentlich keine Demos gegen JEDE Form von Extremismus ? 

Sollte man sich jedesmal fragen.","['Wo', 'sind', 'eigentlich', 'die', 'ganzen', 'Demo', '##s', 'gegen', 'Links', '##ex', '##trem', '##ismus', 'oder', 'religiösen', 'Extrem', '##ismus', '?', 'Gib', '##t', 'es', 'das', 'nicht', '?', 'Oder', 'wird', 'das', 'nur', 'jeden', 'Tag', 'aufs', 'Neue', 'tot', '##gesch', '##wiegen', '?', 'Warum', 'gibt', 'es', 'eigentlich', 'keine', 'Demo', '##s', 'gegen', 'J', '##ED', '##E', 'Form', 'von', 'Extrem', '##ismus', '?', 'Sollte', 'man', 'sich', 'jedes', '##mal', 'fragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
338,"650.000 UA Männer werden in der EU und vor allem in D mit Geld, Unterkunft, Medizin, Kindergarten, etc. versorgt. Inklusive Familien. In D >1 Million.

Ist humanitär sehr gut.

Aber warum muss D dann auch noch den Krieg dort für UA gewinnen?

Da stimmt etwas nicht zusammen.","['650', '.', '000', 'U', '##A', 'Männer', 'werden', 'in', 'der', 'EU', 'und', 'vor', 'allem', 'in', 'D', 'mit', 'Geld', ',', 'Unterkunft', ',', 'Medizin', ',', 'Kindergarten', ',', 'etc', '.', 'versorgt', '.', 'In', '##klusive', 'Familien', '.', 'In', 'D', '>', '1', 'Million', '.', 'Ist', 'human', '##itär', 'sehr', 'gut', '.', 'Aber', 'warum', 'muss', 'D', 'dann', 'auch', 'noch', 'den', 'Krieg', 'dort', 'für', 'U', '##A', 'gewinnen', '?', 'Da', 'stimmt', 'etwas', 'nicht', 'zusammen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
991,Katastrophen kosten später viel viel mehr. Wer das immernoch nicht begreift ist einfach fehl am Platz auf diesem eig so wundervollen Planeten 💚🌳,"['Katastrophen', 'kosten', 'später', 'viel', 'viel', 'mehr', '.', 'Wer', 'das', 'immer', '##noch', 'nicht', 'beg', '##reift', 'ist', 'einfach', 'fehl', 'am', 'Platz', 'auf', 'diesem', 'ei', '##g', 'so', 'wunder', '##vollen', 'Planeten', '[UNK]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'B-positive', 'O']"
1246,Ich muss ehrlich gestehen das ich immer wieder mich erwische wie ich vermeide gedrängt an anderen Leuten vorbei zu gehen. Ich warte lieber und halte Abstand. Und wenn das mal wie bei Konzerten nicht möglich ist schießen mir gleich die blöden Gedanken in den Kopf ob der andere krank ist was wenn ja und ob ich es denn auch jetzt habe. Eigentlich totaler Schwachsinn aber das hat der ganze Abstand Mist mit mir gemacht.,"['Ich', 'muss', 'ehr', '##lich', 'geste', '##hen', 'das', 'ich', 'immer', 'wieder', 'mich', 'erw', '##ische', 'wie', 'ich', 'verm', '##eide', 'ged', '##rän', '##gt', 'an', 'anderen', 'Leuten', 'vorbei', 'zu', 'gehen', '.', 'Ich', 'war', '##te', 'lieber', 'und', 'halte', 'Abstand', '.', 'Und', 'wenn', 'das', 'mal', 'wie', 'bei', 'Konzerten', 'nicht', 'möglich', 'ist', 'schießen', 'mir', 'gleich', 'die', 'bl', '##ö', '##den', 'Gedanken', 'in', 'den', 'Kopf', 'ob', 'der', 'andere', 'krank', 'ist', 'was', 'wenn', 'ja', 'und', 'ob', 'ich', 'es', 'denn', 'auch', 'jetzt', 'habe', '.', 'Eigentlich', 'total', '##er', 'Schwa', '##chs', '##inn', 'aber', 'das', 'hat', 'der', 'ganze', 'Abstand', 'Mis', '##t', 'mit', 'mir', 'gemacht', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O']"
35,"Absolute Katastrophe, dass die Regierung das einfach nicht hinbekommt. Die Menschen müssen beim Klimaschutz mitgenommen werden, auch finanziell!","['Absol', '##ute', 'Katastrophe', ',', 'dass', 'die', 'Regierung', 'das', 'einfach', 'nicht', 'hin', '##bek', '##omm', '##t', '.', 'Die', 'Menschen', 'müssen', 'beim', 'Klimaschutz', 'mitge', '##nommen', 'werden', ',', 'auch', 'finanziell', '!']","['O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1048,Solidarität mit allen Arbeiter*innen und Umweltaktivist*innen ✊🏼,"['Solidarität', 'mit', 'allen', 'Arbeiter', '*', 'innen', 'und', 'Umwelt', '##aktiv', '##ist', '*', 'innen', '[UNK]']","['O', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
795,"Die grüne Planwirtschaft karikiert sich selbst und entfernt sich immer weiter von ihren Sektenzielen. Dass sich dabei die deutsche Wirtschaft ins Nirvana verabschiedet und die Gesellschaft immer weiter gespalten wird, nehmen die Grünen gern in Kauf.","['Die', 'grüne', 'Plan', '##wirtschaft', 'kar', '##iki', '##ert', 'sich', 'selbst', 'und', 'entfernt', 'sich', 'immer', 'weiter', 'von', 'ihren', 'Se', '##kten', '##ziele', '##n', '.', 'Dass', 'sich', 'dabei', 'die', 'deutsche', 'Wirtschaft', 'ins', 'Ni', '##r', '##van', '##a', 'verabschiedet', 'und', 'die', 'Gesellschaft', 'immer', 'weiter', 'gespalten', 'wird', ',', 'nehmen', 'die', 'Grünen', 'gern', 'in', 'Kauf', '.']","['O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
545,Jede Stimme für die AfD ist ein Abschied von der Menschlichkeit....,"['Jede', 'Stimme', 'für', 'die', 'AfD', 'ist', 'ein', 'Abschied', 'von', 'der', 'Mensch', '##lichkeit', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
1051,Wie sind denn alle Fridays for Future-Teilnehmer in die Stadt gekommen? Ein Großteil zu 100% mit dem Auto. Da finde ich die 2. Begründung für den Streik heute echt lächerlich.,"['Wie', 'sind', 'denn', 'alle', 'Fri', '##da', '##ys', 'for', 'Fut', '##ure', '-', 'Teilnehmer', 'in', 'die', 'Stadt', 'gekommen', '?', 'Ein', 'Großteil', 'zu', '100', '%', 'mit', 'dem', 'Auto', '.', 'Da', 'finde', 'ich', 'die', '2', '.', 'Begründung', 'für', 'den', 'Streik', 'heute', 'echt', 'lä', '##cher', '##lich', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
824,Die Hamas hat die Möglichkeit das Blutvergießen jederzeit zu beenden - wo bleibt der internationale Druck auf diese Partei? 🤔,"['Die', 'Ham', '##as', 'hat', 'die', 'Möglichkeit', 'das', 'Blut', '##verg', '##ießen', 'jederzeit', 'zu', 'beenden', '-', 'wo', 'bleibt', 'der', 'internationale', 'Druck', 'auf', 'diese', 'Partei', '?', '[UNK]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O']"
758,"...und am Ende werden wir alle arm sein und Deutschland auf dem Niveau eines Entwicklungslandes. Das Klima interessiert sich null dafür, da die notwendigen Veränderungen in Schwellenländern passieren müssten. Der Wirtschaftliche Suizid bringt keinem was, außer denjenigen die daran verdienen","['.', '.', '.', 'und', 'am', 'Ende', 'werden', 'wir', 'alle', 'ar', '##m', 'sein', 'und', 'Deutschland', 'auf', 'dem', 'Niveau', 'eines', 'Entwicklungs', '##landes', '.', 'Das', 'Klima', 'interessiert', 'sich', 'null', 'dafür', ',', 'da', 'die', 'notwendigen', 'Veränderungen', 'in', 'Schwellen', '##ländern', 'passieren', 'müssten', '.', 'Der', 'Wirtschaft', '##liche', 'Suizid', 'bringt', 'keinem', 'was', ',', 'außer', 'denjenigen', 'die', 'daran', 'verdienen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1396,Noch alle fix baden gehen. Denn ab kommender Woche sind laut #Lügenpresse alle Weltmeere komplett verdunstet. #Klimahysterie,"['Noch', 'alle', 'fix', 'baden', 'gehen', '.', 'Denn', 'ab', 'kommende', '##r', 'Woche', 'sind', 'laut', '#', 'Lü', '##gen', '##presse', 'alle', 'Welt', '##meer', '##e', 'komplett', 'verd', '##unst', '##et', '.', '#', 'Klima', '##hy', '##ster', '##ie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
247,Russland marschiert ohne Recht in ein fremdes Land und greift dieses grausam an und wirft diesem jetzt Terrorismus vor. 🤡🤡,"['Russland', 'marsch', '##iert', 'ohne', 'Recht', 'in', 'ein', 'fremde', '##s', 'Land', 'und', 'greift', 'dieses', 'graus', '##am', 'an', 'und', 'wirft', 'diesem', 'jetzt', 'Terrorismus', 'vor', '.', '[UNK]']","['O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O', 'O', 'O']"
904,Zusammen mit linksextremen gegen Rechts...Was für alberne Typen...😅,"['Zusammen', 'mit', 'links', '##ex', '##trem', '##en', 'gegen', 'Rechts', '.', '.', '.', 'Was', 'für', 'al', '##bern', '##e', 'Typen', '.', '.', '.', '[UNK]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'B-negative', 'O']"
25,Und bald auch erste Klima lockdowns..,"['Und', 'bald', 'auch', 'erste', 'Klima', 'lock', '##down', '##s', '.', '.']","['O', 'O', 'B-negative', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
