instance_id,displayed_text,label,label_id
1115,"Beendet dieses unsägliche Drama, dann braucht es diese unwürdige Aktion der Versorgung der Menschen nicht, da man einen politischen Offenbarungseid hinlegt.
Es sind die selben Leute die mit ihren Veto gegen diesen Krieg, dessen Fortführung gesichert haben!",negative,0
1174,Die Fischvorräte sind auch in anderen Meeren und Ländern aufgebraucht. Das ist nicht neu. Nur wird in vielen Ländern einfach weiter gemacht. Ohne Rücksicht auf Verluste. Und wir importieren das dann.,negative,0
11,"Vielleicht hört es dann auch jetzt auf, deren Militär als super vertrauenswürdige Quelle zu nutzen lmao",negative,0
304,"Es gibt übrigens klimafreundliche Zugverbindungen von Kopenhagen nach Berlin.
Aber Verschwendungssucht auf Kosten der Steuerzahler zwecks Kompensation der eigenen Unfähigkeit ist natürlich auch eine Lösung.",negative,0
1459,"Das ""Dilemma"" des Kanzlers ist gar keines, es ist eine faule Ausrede. Er weiß nur zu gut, dass die Ukrainer mit Taurus russisches Territorium NICHT angreifen werden. Ober er aber auch der Meinung ist, dass die Krimbrücke NICHT zum russischen Territorium gehört, ist zu bezweifeln",negative,0
768,"In 2022 hat Deutschland alleine für den Import von Gas & Öl über 130.000.000.000€ ausgegeben. In einem Jahr, nur um es dann einmalig zu verbrennen. Dann geht der Spaß wieder von vorne los. Jahr für Jahr für Jahr...
Ein Bruchteil dieser Summe nachhaltig in die Zukunft zu investieren, liegt hier einfach nur nahe, wenn man aus dieser massiv teurer Abhängigkeit von fossilen Energieträgern irgendwann mal ausbrechen möchte.",negative,0
273,"Es wurde indirekt anerkannt, dass Israel Kriegsverbrechen begeht und ihr schreibt sowas!",negative,0
255,"Dass Israel sich eines Genozides verschuldet haben soll, hält der Internationale Gerichtshof für plausibel. Ich würde mal die Finanzierungen und Waffenlieferungen nach Israel auch stoppen, aber seit dem Krieg ist halt vielen bewusst, dass Menschenrechte nur selektiv zählen und politische und wirtschaftliche Interessen dadrüber stehen.",neutral,1
1192,"Die Ukraine bittet und bettelt. Ein gefährliches Spiel mit dem Feuer!
Bleibt zu hoffen das die Bitte nicht erfüllt wird!",negative,0
320,"Bisher ist diese ‘Massaker-Beteiligung‘ allerdings (erstmal)  nur ein auf israelischen Angaben beruhender Verdacht.

Btw., was ist das, was Israel seit 3 Monaten im Gazastreifen veranstaltet, anderes als ein genozidales Massaker?",negative,0
312,"Das wäre ein Anfang, diesen wahnsinnigen Krieg zu beenden.",positive,2
1036,"Und wer hilft den israelischen Geiseln, den Kindern, die seit Monaten in der Gewalt der Hamas sind?",negative,0
1477,"#Gazastreifen ?

Dieser ist mit politischer u. militärischer Unterstützung der 🇩🇪 Bundesregierung zu einem großen Massengrab geworden!

#GazaGenocide #StopGazaGenocide",negative,0
810,"Hatten damals nicht gedacht, dass dieser Krieg 2024 immer noch läuft",neutral,1
328,"Können wir bitte aufhören so zu tun als ginge es bei irgendeiner dieser Hilfen, darum Leuten zu helfen?

Schmier und Bestechungsgelder für zu ""beeinflussende"" Politiker, Regierungen, Unternehmen und NGOs dort

Wenig davon verbessert das Leben von irgendjemandem, im Gegenteil.",negative,0
1039,Gibt es hier wirklich noch jemanden der hinter der israelischen Regierung steht ???,neutral,1
318,"Alle Hilfsgelder werden überall auf der Welt mißbraucht. Sozialbetrug in Deutschland, Entwicklungshilfegelder in Afrika und eben korrupte Militärs in der Ukraine. Allerdings tut die Ukraine als einzige etwas dagegen, während es überall woanders seit Jshrzehnten weitergeht",negative,0
962,"Israel hat das Recht, sich gegen hungernde Kinder zu verteidigen. 

Wer was anderes sagt, ist Antisemit.",negative,0
881,Eine Blamage für diese Protest Partei . Nicht Mal ihre eigene Veranstaltung kriegen sie geregelt. Und sowas will regieren. Unfähig er brauner Haufen,negative,0
109,"Wer gegen Genozid ist, wird abgeschoben? Aber dann müssen wir doch auch die UN nun angehen, die haben nämlich die Zahlen bestätigt.",negative,0
326,"Dieselben politischen Kräfte, die mit dem Lieferkettengesetz jede Schraube deutscher Mittelständler um den Globus zurückverfolgt wissen möchten, hatten keinen blassen Schimmer, wohin deutsche Gelder für #UNRWA fließen.",negative,0
1241,"Man braucht nur die Augen öffnen und beobachten, dann sieht man genau wer Schaden davon getragen hat, in meinem Umfeld nur geimpfte, sagt ein Freund !",neutral,1
1373,"Gestern habe ich in einer Runde erzählt, dass ich mein altes Tantchen 2020 aus dem #Corona-Besuchsverbot im Pflegeheim nach Hause geholt habe.

Antwort: Eisiges Schweigen. 

Wie wärs denn mal mit Anteilnahme für die weggesperrten Alten, ihr Schweiger? 😳",negative,0
216,Müssen die immer noch weiter rumfuschen bis der nächste Mist ausbricht ? Unfassbar,negative,0
910,Ich hatte einen Traum. Russische und ukrainische Soldaten legten ihre Waffen nieder und begaben sich in ihre Städte. Ich wurde wach ...nur geträumt.,negative,0
673,"Ich war dabei und lebe immer noch,
Wie geht das wenn doch der ""Klimawandel"" alle und alles vernichten soll?
Ach so, ich weiß es: Damals gabs die Klimahysteriker noch nicht, oder? 🤔",negative,0
535,"Israel: „Flüchtet in den Süden da seid ihr sicher“
Auch Israel: „Wir werden jetzt den Süden angreifen da sich dort Hamas Kämpfer befinden“",negative,0
262,"Leider sieht die Realität meist so aus: Kind ohne Deutschkenntnisse kommt in eine Regelschulklasse und soll nebenbei Deutsch lernen. Das ist so gut wie unmöglich. Ukrainische Kinder bekommen bei uns auch extra Deutschunterricht, aber was ist mit allen anderen?!",negative,0
656,"Wenn die #Hamas die verbliebenen Geiseln freilassen würde, müsste die #IDF nicht nach #Rafah vordringen. Nur, damit das nicht in Vergessenheit gerät. #Israel",neutral,1
442,Ich hoffe die Teilnehmer sind alle geboostert😂,negative,0
1468,"Lauterbach und alle die an den Vergiftungen (Impfungen) beteiligt waren/sind, sind Massenmörder!",negative,0
1425,"Keiner leugnet Klimawandel, nur die menschengemachte panische Angst nervt. Wir Twittern nächstes Jahr, wenn wir nicht alles angefackelt sind …",negative,0
1106,"Jeden Tag werden in Gaza US-Fahnen verbrannt und was machen die Amis? Sie werfen Hilfsgüter ab, Chapeau!",negative,0
86,"Es ist immer einfach zu kritisieren ohne Fakten. Bin sicher, im Hintergrund lief sehr vieles, von dem Sie (und wir alle) zu Recht keinen Schimmer haben. Würde mir deshalb niemals so ein Statement erlauben.",negative,0
290,"Beweise sind nicht mehr notwendig um die Zahlung für humanitäre Zwecke zu stoppen.  Es reicht also nur die Aussage Israels,  dass UN Mitarbeiter darin verwickelt waren. Unglaublich wie tief der zionistische Stachel doch steckt!!",negative,0
937,"In einem tiefen Tunnel versteckt sich Yahya Al-Sinwar und schützt sich mit Kindern, Frauen und Alten. Nach Kriegsende wird er wie eine Maus aus dem Tunnel auftauchen und sagen: „Ich habe gewonnen.“ Leider wurden diejenigen vertrieben, die vertrieben wurden und Hungrige und die ihr Zuhause und ihre Kinder verloren haben, werden ihm applaudieren.",negative,0
278,"Was Israel da durchzieht, ist aber auch absolut übel. Die Kritik daran hat nichts mit Antisemitismus zu tun. Die Israelis möchten uns das gerne einimpfen, weil diese Kritik nicht ins Weltbild von Netanjahu passt.",negative,0
55,„Rechtsreligiöse“ Regierung? Seit wann ist rechtsextrem rechtsreligiös geworden?,neutral,1
142,"Wann werden diejenigen, die gegen Waffenlieferungen an die Ukraine zur Selbstverteidigung sind, auch fordern, dass Russland – das Land, das diesen Krieg begonnen hat – keine Waffen oder Waffenteile mehr erhält? Denn ohne Waffenlieferungen an Russland würde dieser Krieg nicht fortbestehen.",neutral,1
1040,"Der größte Waffenlieferant (USA) könnte auch dafür sorgen, dass die Hilfsgüter, die Israel nicht durchlässt, einfach bei den Menschen ankommen und dass die IOF nicht auf die hungernde Bevölkerung schießt. Dann bräuchte es keine solche Symbolpolitik.",negative,0
350,"“Das höchste UN-Gericht rief Israel“ …“zudem auf, alles dafür tun, dass es bei seinem Militäreinsatz gegen die Hamas im Gazastreifen nicht zu einem ""Völkermord"" kommt. ”
Es ging um die Völkermordkonvention, da Völkermord in „“ zu setzen, darauf muss man erst mal kommen.",neutral,1
1116,"Israel hat hier die Verantwortung. Der Gaza Streifen wird von Israel abgeriegelt. Keiner kommt ohne Israels Kontrolle in Land, egal ob auf den Landweg oder den Seeweg. Selbst der Luftweg ist von Israel kontrolliert.
Wenn Menschen verhungern, dann liegt das ausschließlich in Israels Verantwortung. Warum wird das nicht erwähnt? Ist wohl ein Tabu.",negative,0
1301,"Keine Gesellschaft hat ""Konservativen"" jemals irgend etwas zu verdanken gehabt. Hätte man auf die gehört, wäre noch nicht einmal die Leibeigenschaft abgeschafft.",negative,0
840,"Beängstigend ist eher, wie dieses System funktioniert: Grüne Politiker vergeben Gelder an grüne „Wissenschaftler“, die maßgeschneiderte Studien liefern, damit grüne Politiker wiedergewählt werden, die den „Wissenschaftlern“ noch mehr Geld geben…",negative,0
1212,Ein Gerücht hat festgestellt: Die Hamas begeht Kriegsverbrechen am laufenden Band und anhaltend. Israel bisher nicht.,negative,0
1260,"Ich kann kein Verständnis für diese Menschen aufbringen: sie gefährden in Zeiten hochinfektiöser Mutanten andere in höchstem Maße! Das ist durch nichts zu rechtfertigen, ich kann den Disput auch auf anderem Wege führen! Leider Ausdruck unfassbarer Empathielosigkeit und äußerst geringer Bildung, eine gefährliche Kombination🥺",negative,0
480,Wenn die ihr Deutschland so schützen wollen warum sieht man dann nie eine deutsche Fahne ?,negative,0
764,"Statt Klimaschutzgelder für andere Länder, zb Indien sollte das Geld lieber in unserem Land verwendet werden. Indien ist letztes Jahr zum Mond geflogen, ist also kein 3.Welt-Land mehr, was unsere Hilfe benötigt. So wie auch andere Länder wie zb China nicht. Lasst doch unser Steuergeld in unserem Land, da gibts genug zu investieren. Wenn dann noch etwas übrig sein sollte, gerne Hilfe für ARME Länder.",negative,0
1490,"Also eine Hungersnot durch eine Naturkatastrophe ausgelöst ist eine Sache und schlimmer genug. Aber eine menschengemachte, absichtlich verursachte Hungersnot wie in #Gaza ist ekelhaft.",negative,0
242,"Die Menschen in Gaza leben schon seit Jahren in Not und leid, nicht nur wegen jetzigen Situation.
Sie werden in ihrem Land gefangen gehalten.
Alle Regierungen haben das ignoriert. Jetzt sieht die ganze Welt, was dort los ist. 🙁🙁😔😔",negative,0
414,Glaubst du dass Kriegsverbrechen legal sind sobald es unter dem Label Krieg den Terror läuft oder was ist hier der Punkt?*,negative,0
750,"Was hat denn der Westen mit Julian Assange gemacht? Für eine Wahrheit die er geäußert hat !
Solange es diesen Doppelmoral gibt wird der Westen nie glaubhaft da stehen!",negative,0
1341,Putin wird aus einer Position der Stärke in der er glaubt den Krieg militärisch gewinnen zu können nicht verhandeln. Wir müssen daher die Ukraine befähigen dem Angriff stand zu halten.,neutral,1
834,"Klimawandel gab es schon immer und selbst wenn der jetzige durch den Menschen schneller voran schreitet, ist es mir sowas von egal...bis ich die Stiefmütterchen von unten sehe, blühen sie hoffentlich das ganze Jahr durch 😜",positive,2
610,"Wenn nur jeder einen Flüchtling aufnehmen würde. 30.000!
Ach wäre das schön. Das wäre ein Zeichen gegen Rechts. 
Leider tendiert die Anzahl gegen Null. 
Wie nennt sich das genau? Gutmensch?
Frage für einen Freund.",negative,0
524,"Ich will keinen Krieg mit Russland.

Und die deutlich überwiegende Mehrheit des deutsches Volkes möchte das auch nicht.

Ich schlage daher vor, dass die Politiker, die uns in einen Krieg zerren & uns darauf vorbereiten, selbst in die Ukraine gehen & sich eine Waffe schnappen.",negative,0
1270,Lasst euch eure Freiheit ruhig nehmen Bitteschön das hat nichts mit der Leugnung von COVID 19 zu tun dieses Regime muss abtreten,negative,0
555,"Deutschland wird traditionell von der NATO beschützt, nicht Kiewer Preisboxern und deren korrupten Kombattanten. 

Seit dem 9. Mai 1955.

Hört auf, Lügenpropaganda zu verbreiten!",negative,0
34,Was läuft in diesem Land falsch..,negative,0
729,Euer Ernst? Hoffentlich kommt somit mehr und mehr die doppelte und dreifache Retourkutsche in Form von Wahlergebnissen!!!,negative,0
1495,Land klauen und dann essen schicken. Es ist nicht mehr auszuhalten,negative,0
391,"Es starben vermutlich mehr Menschen an Covid, weil sie sich von panischen und verlogenen Querdenkern einreden ließen sich nicht impfen zu lassen…",negative,0
205,"Israelische Siedler verhindern die Einfahrt der Hilfsgüterlieferungen in den Gazastreifen.

Barbaren.",negative,0
453,Ich bin stolz auf meine Mitmenschen 👏,positive,2
724,Wenn Demokratie nur in eine Richtung gilt🤷🏻‍♂️,negative,0
63,Beide Länder sind schuldig. Ob Putin oder Selenskyj.,negative,0
1099,"Tote Kinder in Odessa und wir schwaffeln hier ob Taurus zur Eskalation führt. Der einzige der Eskaliert ist Putin der Verbrecher.😡😡 Munition und Taurus sofort,bevor es zu spät ist.",negative,0
323,"Wir bezahlen die anderen Täter doch auch gleich direkt. Als ob da nicht alles an die Hamas gehen würde, was nach Gaza geschickt wird.",negative,0
1022,"Man muss schon ziemlich ""verstrahlt"" sein, den Menschen gemachten Klimawandel anzuzweifeln. 

Glaubt ihr wirklich, 195 Länder der Erde hätten das Paris-Abkommen ratifiziert, wenn der #Klimawandel reine Erfindung wäre?",negative,0
941,"Intellektuelle, die vollkommen unironisch mit westlichen Werten argumentieren kann ich nicht ernst nehmen. Israel ist selbstverständlich Teil des Westens, und es verhält sich so brutal wie jedes andere westliche Land und auch nicht westlichen Land, sich in einer ähnlichen Situation verhalten würde. Die Nummer mit den Werten ist durch. Das nimmt keiner mehr irgendjemanden ab.",negative,0
1305,"Putin ist inzwischen auch eine Gefahr für uns, wir sollten wirklich alles tun um die Ukraine ausreichend zu unterstützen.",negative,0
851,"Genau das habe ich vorher gesagt, gleich zu Beginn der Invasion im Gaza. Wenn die niemand stoppt, dann werden die alles dem Erdboden gleich machen. Jetzt passiert es live vor unseren Augen, und die ganzen Welt sieht tatenlos zu und lässt sie gewähren! Schande!",negative,0
893,"Wo sind eigentlich die ganzen Demos gegen Linksextremismus oder religiösen Extremismus ?

Gibt es das nicht? Oder wird das nur jeden Tag aufs Neue totgeschwiegen?

Warum gibt es eigentlich keine Demos gegen JEDE Form von Extremismus ? 

Sollte man sich jedesmal fragen.",negative,0
208,"Und doch wird man fortlaufend mit fehlender humanitären Hilfe für Gaza zugedröhnt. 

Das verstehe, wer will.",negative,0
134,‚Klarstellung‘: Seit Beginn des Krieges sind laut Unicef etwa 5.300 Kinder im Gazastreifen getötet worden. Alle waren #schuldig.,negative,0
795,"Die grüne Planwirtschaft karikiert sich selbst und entfernt sich immer weiter von ihren Sektenzielen. Dass sich dabei die deutsche Wirtschaft ins Nirvana verabschiedet und die Gesellschaft immer weiter gespalten wird, nehmen die Grünen gern in Kauf.",negative,0
1254,"Durch Corona musste ich mich beruflich noch mal neu umorientieren und bin nun mit den Beruf zufrieden. Doch durch Corona sah man das Homeschooling bzw Schule Digital einfach noch nicht gut aufgestellt ist.
",positive,2
1249,"Hat mein Leben gar nicht verändert, da es mich nicht interessiert hat.
Allerdings habe ich etwas gelernt. Das größte Problem auf dieser Erde ist und bleibt der Mensch. Und damit meine ich nicht den Mensch als Virenüberträger.",negative,0
883,"Spinnkram !! Die Faschisten von Links laufen auf Demos unter dem Motto Deutschland verrecke.....und weil diese Jugend das nicht so sieht, sind sind rechtsextremistisch ?",negative,0
499,"Es reicht nicht, dass wir mit Pappschildern auf der Straße stehen. Wir müssen Forderungen formulieren. – Deutschland muss entnazifiziert und AfD-Anhänger aus allen öffentlichen Behörden entlassen werden.",negative,0
985,"Wer nach über 70 Jahren immer noch daran glaubt, den Konflikt zwischen #Israel und #Palestina mit Waffengewalt lösen zu könne, der glaubt auch an den Weihnachtsmann.
Der Weg von #Rabin und #Arafat war der einzig richtige Ansatz und der wurde von Hardlinern beiderseits zerstört.",negative,0
1421,Gegen Terrorismus sind wir mit Israel 💙🇮🇱,positive,2
1395,🤡🤦‍♂️😂 Ich ungeimpft.... Und Kern Gesund nicht mal Erkältungen bekomme ich und das seit 4 Jahre.... Mmhh komisch das andere immer und immer wieder krank sind / werden,positive,2
207,"Die Palästinenser jubelten nicht nur an dem Tag, als 24 unserer Soldaten starben, sondern besonders am 7. Oktober, als auf den Straßen von Gaza eine wahnsinnige Orgie der Freude über das von Hamas verübte Massaker begann. Ich werde diese Bilder nie vergessen, denn es waren gewöhnliche Zivilisten, die den furchtbaren Tod von 1200 Israelis feierten. Diese Kluft zwischen Israel und Palästina ist unüberbrückbar.",negative,0
1202,Teror Staat Israel,negative,0
124,🥺🥺🥺🥺. Eine Waffenpause oder Feuerpausen bedeutet dass die Hamas sich bestärken wird den Vernichtungskampf gegen Juden und Israel weiter zu führen. Bitte keine Waffenruhe oder Feuerpause!!!! Volle Solidarität mit Israel 🇦🇹❤️🇮🇱,negative,0
363,Unglaublich unnütz der Scheiß,negative,0
1476,"Führende Lockdowner gestehen Fehler ein. Ein Anfang, aber bei weitem nicht genug.

Die Aufarbeitung wird weltweit noch Jahre oder Jahrzehnte dauern, und am Schluss wird nichts von „Pandemie” und „Maßnahmen” übrig bleiben.",negative,0
291,"Nicht näher genannte ""israelische Behörden"" sind ja auch eine ganz seriöse Quelle.",neutral,1
1103,Erst liefern Sie Waffen an Israel und jetzt wollen sie Hilfsgüter über den Luftweg abwerfen! Finde den Fehler 😣,negative,0
751,"Typisch Putin, er hat wieder seine eigene Wahrheit.
Warum sollte Merkel den Krieg gewollt haben obwohl sie den EU Beitritt der Ukraine verhinderte sagt er natürlich nicht.",negative,0
802,Klimawandel? Wenn es seit 140 Jahren mal wieder mild ist? Solche Wetterkapriolen gab es früher auch schon,positive,2
74,"Tja...  man hat von der deutschen Seite auch sehr viel dafür getan, nicht wahr!?",negative,0
774,"Soll er doch gleich in die Ukraine gehen und dort Kanzler sein, aber ohne unser Geld!",negative,0
668,"Findet da man jetzt alte verlassene Wikinger Siedlungen unter dem Eis, so wie man unter dem ewigen Eis der Gletscher alte Handelsrouten gefunden hat?
Macht euch mit dem Klimawahn nicht lächerlich und hört mit den Lügen der Klimasekte auf.",negative,0
409,"Hunderte Zeugenaussagen über die Verbrechen Israels

ISG: „Kein Genozid, ihr dürft weitermachen“

Israel behauptet 12 UNRWA-Mitarbeiter seien am 7. Oktober beteiligt gewesen: 

„Stoppt alle Hilfen!“

Es ist nicht so, dass die Welt schweigt, sie unterstützen Israels Verbrechen!",negative,0
267,Die Ukrainer möchten unbedingt weiter mit Russland krieg führen warum eigentlich?,neutral,1
738,"Schön, wie viele Menschen auf die Straße gehen 🙌 kein Platz für Hass und Diskriminierung.",positive,2
332,"Obwohl ichs hier schon oft gelesen habe, einfach damit die schwurbler quote sinkt: Impfschäden gibt es bei absolut jeder Impfung und hier ist die Quote vergleichsweise gering, die Impfung hat uns einfach vor andauernden Lockdowns bewahrt.",positive,2
509,"Früher hieß der „antifaschistische Schutzwall” schlicht Mauer, heute heißt er Brandmauer.

Ziel ist jeweils, Sozialisten in der Regierung zu halten. Niemand lässt sich stärker instrumentalisieren als Thüringens CDU, die einen SED-MP wählte und R2G auch künftig mitregieren lässt.",negative,0
257,Natur hat keinen Schutz! Da fängt das Problem bereits an! 🌳🌳🌳,negative,0
272,"Wer, bitte, braucht ernsthaft ""russische Bots"", um diese Politik abzulehnen.",negative,0
228,"Es ist einfach furchtbar was diesen Menschen angetan wird, wann hört dieser Albtraum endlich auf?🙏😭",negative,0
623,"Was machte Selenskyj denn mit all den Milliarden Dollars und Euros die bisher in die Ukraine flossen.....
unsere Demokratie verteidigen ...?",negative,0
158,"Nun ja 🤔🤫.
Mich stört in erster Linie die mMn existente Gefahr des Staatsterrorismus, in Komplitzenschaft mit einer Scheinjustiz, welche oft eine willige Hure der Machthaber zu sein scheint.
Diese Gefahr scheint mir schon lange wesentlich greifbarer.🤮",negative,0
338,"650.000 UA Männer werden in der EU und vor allem in D mit Geld, Unterkunft, Medizin, Kindergarten, etc. versorgt. Inklusive Familien. In D >1 Million.

Ist humanitär sehr gut.

Aber warum muss D dann auch noch den Krieg dort für UA gewinnen?

Da stimmt etwas nicht zusammen.",negative,0
1188,"Ich denke mal ,man ist erst zufrieden , wenn man sich in einem 3.ten Weltkrieg befindet .",neutral,1
643,"Es hört nicht auf: #Russland greift die #Ukraine seit Tagen massiv an, die Luftabwehr gerät immer wieder an Grenzen. Wir erleben gerade eine neue Eskalationsstufe des Krieges, der nun zwei Jahre dauert. Russlands Entschlossenheit zur Vernichtung der Ukraine scheint ungebrochen",negative,0
1372,"#Drosten meint ja, in jeder Familie gibt es mindestens einen Corona-Toten 🤡

Also in meiner Familie nicht. Und ich kenne auch keinen, der jemanden kennt der jemanden kennt, bei dem das so wäre. Keinen Einzigen.",positive,2
310,Strompreiszonen jetzt! Dann geht das mit dem Netzausbau ganz schnell.,positive,2
613,Das ist Verrat am deutschen Volk! Woher kommt nur dieser absolute Vernichtungswille dieses unsäglichen #bundeskanzlers? #Friedensverhandlungen jetzt!,negative,0
486,"Ich lach mich tot.... umgedreht wird ein Schuh drauss. Die Grünen leben von der Lüge und sie sind faschistischer in der Handlung und Ideologie als die AfD jemals war.
Staatspropaganda, Mediengleichschaltung, Denunziantentum, Oppositionverbote + Staatsdemos gegen diese. Verfassungsbrüche, Grundrechtsentzug.
Grün ist das neue braun, ihr seid die totalitären. 🤢🤮",negative,0
424,geld und waffen für kriegsgebiete hat immer schon frieden gebracht,negative,0
757,"Die Energie wird nie wieder billiger werden, da der Staat jeden Cent benötigt um Milliarden in der ganzen Welt verschleudern zu können",negative,0
532,Netanjahu geht weiter über Leichen. Tragisch.,negative,0
1124,"Krieg stoppen und Blockade aufheben!
Die menschen in Palästina haben das Recht auf Freiheit ohne Besatzung und Belagerung.
Freiheit für alle Menschen!
#niewiederfaschismus",positive,2
1052,"Für das Klima den ÖPNV lahmlegen, damit alle Auto fahren. Genau mein Humor. Aber vielleicht denke ich einfach nicht sozialistisch genug.",negative,0
800,"CDU so: „Das ist in Australien, am anderen Ende der Welt. Außerdem ist es dort schon immer wärmer als bei uns.“

Die wollen nicht begreifen, was um uns herum passiert. Die begreifen nicht mal, was im Ahrtal oder in Niedersachsen passiert ist. Die begreifen scheinbar gar nix!",negative,0
621,"Die Militärhilfen für die Ukraine sind viel geringer als der Preis, den wir für eine weitere Ausweitung von Putins Neoimperalismus zahlen müssten!",positive,2
1271,Wegen diesen Querdenkern werden wir noch lange mit Corona zu kämpfen haben. Meine Antwort: schickt sie doch mal durch die Intensivstation OHNE MASKE...sie haben keinen Respekt vor den sterbenden und deren Angehörigen!!!,negative,0
925,"Die getötet 5000+ Kinder in Gaza ignoriert ihr...
Diese Bombardierungen auf Zivilisten zeigte, wie krank es ist. Völkermord und Rassenhass und
Gaza hat ein große Menge Rohstoffe und das natürlich nur ein Zufall, warum man die Grenze kleiner machen möchte.",negative,0
437,Ist so. Das sind alles richtige Heuchler,negative,0
159,"Das hat mit dem Gaza Krieg, nur minimal zu tun, die Terrorgefahr ist allein wegen der offenen Grenzen hoch. Aber jetzt benutzt ihr den Krieg als Ausrede, um v eurer Unfähigkeit abzulenken...",negative,0
1090,"Wer immer noch nicht versteht, dass #Russland den Krieg gegen uns längst begonnen hat. Der ist entweder sehr einfältig oder nicht die hellste Kerze auf der Torte.",negative,0
1417,"Absolut angemessen und legitim, daß Israel sich verteidigt!🇮🇱✊️",positive,2
395,"Ich lebe lieber mit meiner FFP2/3 Maske, als mit Corona & mit Long Covid. Die Maske kann ich jederzeit absetzen. Eine Infektion & bleibende Folgeschäden hingegen nicht. So einfach ist das. 😷",negative,0
899,"Einfach nur traurig, wie viele Menschen dort leiden und sterben müssen, weil Russland geographisch gerne wieder in die Zeiten der UdSSR zurück will…",negative,0
577,"Es ist immer wieder faszinierend, was für ein Höllentor sich bei X öffnet, wenn man über Putin etwas schreibt. Sollte dies in Kombination mit Tucker Carlson passieren und auch das kritisch ausfallen, sind die Pöbeleien der 🇩🇪-Flaggen-Accounts, „Ich bin Ungeimpft!!!“-Stolzen und extrem männlichen AfD-Anhängern tausendfach hier unterwegs. Die Wut, der Hass und die komplette Verrottung der Sprache sollte uns allen Sorgen machen.",negative,0
824,Die Hamas hat die Möglichkeit das Blutvergießen jederzeit zu beenden - wo bleibt der internationale Druck auf diese Partei? 🤔,negative,0
296,"In der Ukraine ermittelt der Geheimdienst gegen eigene korrupte Behörden.
Das müssen Mitarbeiter deutscher Behörden nicht befürchten.
Aus meiner Sicht ist die Ukraine da weiter als wir.",positive,2
415,"Wenn Soldaten sich als Ärzte verkleiden um in ein Krankenhaus reinzukommen und dort unbewaffnete verwundete Personen auszuschalten ist das ein Verbrechen. 
Die Genfer Konvention und das Besatzungsrecht fangen nicht bei der Zerstörung von Architektur an",negative,0
949,Warum sollte man für ein fremdes Land in den Krieg ziehen und seine Kinder opfern? Macht keinen Sinn! Wir sollten uns komplett raushalten. Keine Waffen und nur humanitäre Hilfe!,negative,0
343,"Ist das nicht schön? Der wichtigste Beitrag der Ukraine für weniger Tote ist deren Korruption.

Keine Pointe.",negative,0
1374,Was ist gerade im Gaming Job Sektor los? Irgendwas kaputt gegangen? Corona Stellen werden wieder abgebaut? Ist Ai schon am overtaken? Sind quadrupel-A Games doch eher shit? Oder sind Läden mit drölftausend Menschen generell doch eher ungeil zu halten?,negative,0
615,"Übrigens liebe AfDler und Querdenker: so endet es in einem Land, in dem man wirklich nicht sagen darf, was man denkt!
In Deutschland passiert einem nicht mehr, als das andere sich mit öffentlichen Kommentaren kritisch auseinandersetzen!",negative,0
1267,Ich fürchte mehr als die Coronaimpfung brauchen wir eine zusätzliche Impfung gegen Ignoranz und Dummheit ...,negative,0
498,War bereits allen klar. Es wird Zeit für Konsequenzen.,neutral,1
891,Zu 100%nur AFD 👍👍💙💙💙💙💪🇩🇪,positive,2
864,Nicht einmal Jesus könnte die AfD noch Heilen,negative,0
247,Russland marschiert ohne Recht in ein fremdes Land und greift dieses grausam an und wirft diesem jetzt Terrorismus vor. 🤡🤡,negative,0
1061,"Gratulation an Macron & Scholz für diese Shitshow der letzten Tage! Eine bessere Vorlage für Putin, hätte niemand sonst für seine Rede an die russische Nation vorbereiten können.",negative,0
1145,"Israelis machen mit ihrem Völkermord weiter.
",negative,0
1380,"""dass die Gefahr durch Corona für uns mittlerweile stark gesunken ist"" 🤦

Erzählen Sie das auch den Angehörigen der täglich deutlich über 100 #Covid19 Toten in D?
Oder denen, die durch #LongCovidKids #LongCovid #PostCovid enorm an Lebensqualität verlieren?

#MaskenpflichtJetzt",negative,0
493,"Feuer ist heiß,
Wasser ist nass,
AfD ist rechtsextremistisch",negative,0
190,Traurig das man immer mit den Finger auf Russland zeigt nur damit die Leute glauben das diese Regierung hier doch nicht so schlimm ist...,negative,0
98,"Für alle, die glauben, #Russland werde sich nach ""Verhandlungen"" mit Kompromissen zufriedengeben, ein Satz von Dmitrij Medwedjew, stv Chef des Sicherheitsrats: ""Die Existenz eines unabhängigen Staates auf historischem russischem Boden wird immer ein Grund für Krieg sein"". https://t.me/medvedev_telegram/437",negative,0
892,Nur noch AFD. Es gab noch nie Vergewaltigungen an Deutsche Frauen und Kinder hier in Deutschland seid wir die Flüchtlinge ins Land aufgenommen haben. Unsere Kinder können alleine nicht mehr auf ihren Schulweg gehen ohne Vergewaltigt und brutal ermordet zu werden und das Tag für Tag. Das verschweigt unsere Regierung uns und jeden müssen Geschäfte schließen weil diese durch Diebstähle leer geplündert werden. Das gab es nie zuvor. Der Drogenhandel hat sprunghaft zugenommen. Wir hatten in Deutschland nie einen Drogenhandel und Diebstähle in Deutschland. Auch das verschweigt unsere Regierung. Jetzt muss die AFD an die Macht um wieder ein friedliches Vaterland zu schaffen,positive,2
1119,"Die USA sollte die Hamas zur Freilassung der Geiseln und zur Kapitulation zwingen, dann wäre die Situation für die Palaestinser die jetzt besteht zu Ende",negative,0
